uid,FTO,language
mandarin-106-279-678200,320,Mandarin
mandarin-106-281-679580,-200,Mandarin
mandarin-107-023-161650,870,Mandarin
mandarin-107-033-176090,669.9999999999709,Mandarin
mandarin-107-061-237840,860,Mandarin
mandarin-107-065-248170,-200,Mandarin
mandarin-107-076-276330,-1240,Mandarin
mandarin-107-082-286890,260,Mandarin
mandarin-107-089-301430,1070,Mandarin
mandarin-107-105-328170,440,Mandarin
mandarin-107-125-370570,290,Mandarin
mandarin-107-133-381010,-290,Mandarin
mandarin-107-146-411470,-260,Mandarin
mandarin-107-150-421440,1240,Mandarin
mandarin-107-164-446450,-460,Mandarin
mandarin-107-177-474130,80,Mandarin
mandarin-107-179-478440,1020,Mandarin
mandarin-107-181-480330,90,Mandarin
mandarin-107-187-491480,-90,Mandarin
mandarin-107-232-583120,3780,Mandarin
mandarin-107-236-590360,520,Mandarin
mandarin-107-249-635020,1080,Mandarin
mandarin-107-257-668480,910,Mandarin
mandarin-108-030-183640,30,Mandarin
mandarin-108-037-204130,20,Mandarin
mandarin-108-046-228110,-219.9999999999709,Mandarin
mandarin-108-099-354260,740,Mandarin
mandarin-108-102-367450,980,Mandarin
mandarin-108-151-504490,-1470,Mandarin
mandarin-108-160-530460,-240,Mandarin
mandarin-108-192-607100,-2990,Mandarin
mandarin-108-197-617730,1920,Mandarin
mandarin-108-201-626320,170,Mandarin
mandarin-108-235-691580,-3570,Mandarin
mandarin-108-239-701200,-2450,Mandarin
mandarin-109-004-122480,-490,Mandarin
mandarin-109-006-128070,780,Mandarin
mandarin-109-011-138190,-50,Mandarin
mandarin-109-044-192270,680,Mandarin
mandarin-109-046-195350,1120,Mandarin
mandarin-109-052-207860,930,Mandarin
mandarin-109-078-257910,160.0000000000291,Mandarin
mandarin-109-082-261810,769.9999999999709,Mandarin
mandarin-109-089-272880,660,Mandarin
mandarin-109-091-273970,-430,Mandarin
mandarin-109-098-286130,890,Mandarin
mandarin-109-104-297220,560.0000000000582,Mandarin
mandarin-109-113-310060,810,Mandarin
mandarin-109-115-313350,-310,Mandarin
mandarin-109-117-318120,1020,Mandarin
mandarin-109-125-331560,530,Mandarin
mandarin-109-137-352330,250,Mandarin
mandarin-109-167-385830,40,Mandarin
mandarin-109-188-412780,-160,Mandarin
mandarin-109-200-434600,790,Mandarin
mandarin-109-202-437680,540,Mandarin
mandarin-109-204-441630,570,Mandarin
mandarin-109-219-461720,80,Mandarin
mandarin-109-231-486590,-1860,Mandarin
mandarin-109-243-503710,-950,Mandarin
mandarin-109-248-521380,39.99999999994179,Mandarin
mandarin-109-310-644650,280,Mandarin
mandarin-109-319-659890,800,Mandarin
mandarin-110-009-147200,-370,Mandarin
mandarin-110-014-162240,130,Mandarin
mandarin-110-027-177300,660,Mandarin
mandarin-110-042-204000,250,Mandarin
mandarin-110-046-209380,-320,Mandarin
mandarin-110-049-212350,-2780,Mandarin
mandarin-110-053-219510,0,Mandarin
mandarin-110-058-225990,69.9999999999709,Mandarin
mandarin-110-061-228950,560,Mandarin
mandarin-110-064-234560,-80,Mandarin
mandarin-110-077-270950,10,Mandarin
mandarin-110-079-273090,520.0000000000582,Mandarin
mandarin-110-082-284160,409.9999999999418,Mandarin
mandarin-110-084-295490,1820,Mandarin
mandarin-110-094-309920,-80,Mandarin
mandarin-110-109-334270,-2780,Mandarin
mandarin-110-124-358590,-439.9999999999418,Mandarin
mandarin-110-127-364800,-180,Mandarin
mandarin-110-138-382970,430,Mandarin
mandarin-110-142-393600,180,Mandarin
mandarin-110-149-413950,290.0000000000582,Mandarin
mandarin-110-152-421990,-90,Mandarin
mandarin-110-162-441370,540,Mandarin
mandarin-110-182-492490,120,Mandarin
mandarin-110-201-522800,130,Mandarin
mandarin-110-203-528750,290,Mandarin
mandarin-110-205-532310,-160,Mandarin
mandarin-110-211-541970,230,Mandarin
mandarin-110-213-547110,430,Mandarin
mandarin-110-216-550500,390,Mandarin
mandarin-110-218-555430,130,Mandarin
mandarin-110-221-558880,0,Mandarin
mandarin-110-224-564960,1320,Mandarin
mandarin-110-226-570590,260,Mandarin
mandarin-110-232-583430,490,Mandarin
mandarin-110-235-587820,110,Mandarin
mandarin-110-242-597480,460,Mandarin
mandarin-110-246-605410,210,Mandarin
mandarin-110-250-611670,-660,Mandarin
mandarin-110-254-616500,110,Mandarin
mandarin-110-269-647610,230,Mandarin
mandarin-110-274-653480,520,Mandarin
mandarin-110-277-656240,390,Mandarin
mandarin-110-282-667480,310,Mandarin
mandarin-110-303-696260,190,Mandarin
mandarin-110-307-706990,-380,Mandarin
mandarin-110-309-709450,300,Mandarin
mandarin-111-016-175430,320,Mandarin
mandarin-111-040-262590,-2510,Mandarin
mandarin-111-053-297950,290.0000000000582,Mandarin
mandarin-111-094-387560,-160,Mandarin
mandarin-111-100-409980,-250,Mandarin
mandarin-111-104-420620,5990,Mandarin
mandarin-111-112-451110,550,Mandarin
mandarin-111-117-461090,-2299.999999999942,Mandarin
mandarin-111-120-466140,-50,Mandarin
mandarin-111-122-470660,139.9999999999418,Mandarin
mandarin-111-136-508590,-30,Mandarin
mandarin-111-138-512610,260,Mandarin
mandarin-111-165-584240,-250,Mandarin
mandarin-111-167-588800,510,Mandarin
mandarin-111-169-591960,-130,Mandarin
mandarin-111-171-598770,370,Mandarin
mandarin-111-206-715130,-30,Mandarin
mandarin-112-034-204690,-30,Mandarin
mandarin-112-080-332180,190,Mandarin
mandarin-112-121-445060,-50,Mandarin
mandarin-112-205-640910,280,Mandarin
mandarin-113-007-125620,520,Mandarin
mandarin-113-019-144220,100,Mandarin
mandarin-113-029-158400,979.9999999999708,Mandarin
mandarin-113-044-176530,270,Mandarin
mandarin-113-046-178360,460,Mandarin
mandarin-113-048-178910,-120,Mandarin
mandarin-113-061-200240,250,Mandarin
mandarin-113-088-247540,-870,Mandarin
mandarin-113-096-261820,219.9999999999709,Mandarin
mandarin-113-099-267690,-200,Mandarin
mandarin-113-106-277610,-170,Mandarin
mandarin-113-109-281470,-2170,Mandarin
mandarin-113-119-296610,1380,Mandarin
mandarin-113-124-301620,-460,Mandarin
mandarin-113-127-305540,270,Mandarin
mandarin-113-131-307620,-150,Mandarin
mandarin-113-133-310900,1050,Mandarin
mandarin-113-188-403310,690,Mandarin
mandarin-113-204-422220,-2380,Mandarin
mandarin-113-217-447290,330,Mandarin
mandarin-113-275-538400,1040,Mandarin
mandarin-113-278-542220,-330,Mandarin
mandarin-113-335-637490,590,Mandarin
mandarin-113-339-641890,360,Mandarin
mandarin-113-350-654280,670,Mandarin
mandarin-113-353-657590,20,Mandarin
mandarin-113-361-667870,-460,Mandarin
mandarin-113-384-711840,510,Mandarin
mandarin-114-007-142770,30,Mandarin
mandarin-114-046-231290,670,Mandarin
mandarin-114-082-327020,-120,Mandarin
mandarin-114-085-332220,930,Mandarin
mandarin-114-088-339660,799.9999999999418,Mandarin
mandarin-114-097-362960,40,Mandarin
mandarin-114-119-421010,330,Mandarin
mandarin-115-003-201240,330,Mandarin
mandarin-115-023-223560,-1260,Mandarin
mandarin-115-027-227810,139.9999999999709,Mandarin
mandarin-115-059-279840,960.0000000000582,Mandarin
mandarin-115-063-287670,60,Mandarin
mandarin-115-070-297520,800,Mandarin
mandarin-115-112-345950,0,Mandarin
mandarin-115-140-385880,-990,Mandarin
mandarin-115-143-389620,720,Mandarin
mandarin-115-154-409210,360,Mandarin
mandarin-115-158-417330,140,Mandarin
mandarin-115-200-489670,180,Mandarin
mandarin-115-220-530020,750,Mandarin
mandarin-115-260-590860,-720,Mandarin
mandarin-115-283-625320,20,Mandarin
mandarin-115-297-651130,-930,Mandarin
mandarin-115-323-697880,130,Mandarin
mandarin-115-328-705460,-330,Mandarin
mandarin-115-332-710730,10,Mandarin
mandarin-115-352-745650,190,Mandarin
mandarin-115-356-752460,1480,Mandarin
mandarin-115-364-762000,590,Mandarin
mandarin-115-383-799570,320,Mandarin
mandarin-116-006-264520,750,Mandarin
mandarin-116-020-297130,-600,Mandarin
mandarin-116-052-384940,-240,Mandarin
mandarin-116-059-404880,-1700,Mandarin
mandarin-116-062-408850,-2030,Mandarin
mandarin-116-068-420410,-1710,Mandarin
mandarin-116-076-448970,-160,Mandarin
mandarin-116-085-472170,-780,Mandarin
mandarin-116-089-478500,-100,Mandarin
mandarin-116-117-531390,-2980,Mandarin
mandarin-116-140-580860,-640,Mandarin
mandarin-116-176-635080,660,Mandarin
mandarin-116-183-645300,-390,Mandarin
mandarin-116-189-650410,-4950,Mandarin
mandarin-116-220-720090,720,Mandarin
mandarin-116-248-786960,250,Mandarin
mandarin-116-252-794880,-3330,Mandarin
mandarin-116-256-801160,100,Mandarin
mandarin-117-071-274790,2560,Mandarin
mandarin-117-094-334960,280,Mandarin
mandarin-117-126-408670,-290,Mandarin
mandarin-117-134-425200,-1980,Mandarin
mandarin-117-138-434090,-880,Mandarin
mandarin-117-141-438870,660,Mandarin
mandarin-117-152-469900,-1530,Mandarin
mandarin-117-157-482100,580,Mandarin
mandarin-117-213-627540,20,Mandarin
mandarin-118-010-146340,600,Mandarin
mandarin-118-022-199810,760,Mandarin
mandarin-118-024-203180,840,Mandarin
mandarin-118-035-242680,770,Mandarin
mandarin-118-039-250370,60,Mandarin
mandarin-118-052-282640,1400,Mandarin
mandarin-118-054-285300,730,Mandarin
mandarin-118-056-291650,1540,Mandarin
mandarin-118-079-344250,340.0000000000582,Mandarin
mandarin-118-085-359670,70,Mandarin
mandarin-118-098-400240,-160,Mandarin
mandarin-118-101-404290,-5710,Mandarin
mandarin-118-105-420090,400,Mandarin
mandarin-118-116-446760,2910,Mandarin
mandarin-118-125-476500,-1200,Mandarin
mandarin-118-128-487160,1450,Mandarin
mandarin-118-130-493000,1360,Mandarin
mandarin-118-132-497650,790,Mandarin
mandarin-118-165-570120,-2890,Mandarin
mandarin-118-186-654800,1000,Mandarin
mandarin-118-190-664760,2530,Mandarin
mandarin-118-193-674100,170,Mandarin
mandarin-118-199-688880,850,Mandarin
mandarin-118-203-699970,1600,Mandarin
mandarin-119-008-128750,-250,Mandarin
mandarin-119-157-321370,-2540,Mandarin
mandarin-119-177-349250,-170,Mandarin
mandarin-119-183-354130,539.9999999999418,Mandarin
mandarin-119-193-372250,670,Mandarin
mandarin-119-197-376610,540,Mandarin
mandarin-119-203-382180,400,Mandarin
mandarin-119-215-404200,80,Mandarin
mandarin-119-217-407580,20,Mandarin
mandarin-119-221-412860,-1750,Mandarin
mandarin-119-245-442830,550,Mandarin
mandarin-119-252-452690,670,Mandarin
mandarin-119-281-501350,420,Mandarin
mandarin-119-287-505580,-460,Mandarin
mandarin-119-322-553550,360,Mandarin
mandarin-119-335-571790,310,Mandarin
mandarin-119-343-586060,60,Mandarin
mandarin-119-347-592520,-570,Mandarin
mandarin-119-355-601720,80,Mandarin
mandarin-119-358-605470,700,Mandarin
mandarin-119-374-628940,-370,Mandarin
mandarin-119-385-644950,1830,Mandarin
mandarin-119-389-650310,80,Mandarin
mandarin-119-399-664580,-920,Mandarin
mandarin-119-404-677010,500,Mandarin
mandarin-119-416-698470,1380,Mandarin
mandarin-119-424-710310,2120,Mandarin
mandarin-119-435-717550,-80,Mandarin
mandarin-120-005-126930,870,Mandarin
mandarin-120-009-134300,1300,Mandarin
mandarin-120-012-138550,190,Mandarin
mandarin-120-017-152170,750,Mandarin
mandarin-120-054-202890,520,Mandarin
mandarin-120-088-264040,510,Mandarin
mandarin-120-092-270880,20,Mandarin
mandarin-120-121-324350,-20,Mandarin
mandarin-120-134-345120,270,Mandarin
mandarin-120-156-386730,250,Mandarin
mandarin-120-227-498720,-1940,Mandarin
mandarin-120-230-504080,-80,Mandarin
mandarin-120-253-532270,-750,Mandarin
mandarin-120-256-534250,-380,Mandarin
mandarin-120-328-643330,-80,Mandarin
mandarin-120-348-679360,1080,Mandarin
mandarin-120-370-716740,-600,Mandarin
polish-01-0145-221921,-1144,Polish
polish-01-0269-416290,-115,Polish
polish-01-1450-1817157,300,Polish
polish-02-0025-37211,2733,Polish
polish-02-0134-279602,322,Polish
polish-02-0168-345722,256,Polish
polish-02-0208-410062,-320,Polish
polish-02-0294-546852,-750,Polish
polish-02-0304-558028,-499,Polish
polish-02-0343-624657,98,Polish
polish-02-0521-1028599,-125,Polish
polish-02-0539-1059469,-372,Polish
polish-02-0570-1146418,-202,Polish
polish-02-0589-1194885,-329,Polish
polish-02-0591-1196750,-906,Polish
polish-02-0599-1222989,577,Polish
polish-02-0665-1396953,-250,Polish
polish-02-0669-1406467,-50,Polish
polish-02-0729-1545966,52,Polish
polish-02-0733-1551090,533,Polish
polish-02-0737-1556907,506,Polish
polish-02-0828-1722020,-181,Polish
polish-02-0836-1732497,315,Polish
polish-02-0843-1744664,-691,Polish
polish-02-0857-1771690,1555,Polish
polish-02-1010-2053341,115,Polish
polish-02-1196-2323129,10,Polish
polish-02-1216-2350802,-13,Polish
polish-02-1287-2451464,149,Polish
polish-02-1339-2513827,-480,Polish
polish-02-1367-2566058,1055,Polish
polish-02-1465-2725765,-254,Polish
polish-02-1473-2734133,212,Polish
polish-02-1542-2847343,-21,Polish
polish-02-1622-2962371,14,Polish
polish-02-1797-3229583,228,Polish
polish-02-1848-3300708,-295,Polish
polish-02-1854-3308548,-451,Polish
polish-02-1879-3358870,436,Polish
polish-02-1991-3515836,140,Polish
polish-03-0030-91479,-1500.9999999999854,Polish
polish-03-0048-152000,-1186,Polish
polish-03-0143-386281,-546,Polish
polish-03-0183-527005,582,Polish
polish-03-0204-628325,234,Polish
polish-03-0225-717798,-6,Polish
polish-03-0231-743712,-1125,Polish
polish-03-0234-750061,0,Polish
polish-03-0246-794744,112,Polish
polish-03-0279-888850,615,Polish
polish-03-0300-944482,32,Polish
polish-03-0387-1158903,320,Polish
polish-03-0501-1427936,697,Polish
polish-03-0503-1429860,37,Polish
polish-03-0508-1438733,-725,Polish
polish-03-0538-1539797,-1359,Polish
polish-03-0554-1593598,-623,Polish
polish-03-0588-1708234,59,Polish
polish-03-0617-1803727,2083,Polish
polish-03-0626-1851176,198,Polish
polish-03-0691-2091184,51.00000000046566,Polish
polish-03-0707-2154065,56,Polish
polish-03-0740-2259222,1189,Polish
polish-03-0774-2354770,2819,Polish
polish-03-0778-2361186,28,Polish
polish-03-0782-2374425,-643,Polish
polish-03-0825-2481631,-2,Polish
polish-03-0889-2681200,-787,Polish
polish-03-0972-2913215,12,Polish
polish-03-0995-2983531,-1777,Polish
polish-03-1102-3273600,509,Polish
polish-03-1105-3276501,-92,Polish
polish-03-1162-3389057,-152,Polish
polish-03-1189-3458531,-321,Polish
polish-03-1198-3478110,-215,Polish
polish-06-025-30100,-25,Polish
polish-06-040-56145,170,Polish
polish-06-053-77117,47,Polish
polish-06-132-234132,-360,Polish
polish-06-156-270785,-425,Polish
polish-06-228-375476,235,Polish
polish-06-283-474510,-491,Polish
polish-06-299-495766,-1835,Polish
polish-06-350-584250,-35,Polish
polish-06-456-794163,-1022,Polish
polish-06-544-952562,-212,Polish
polish-06-682-1199611,550,Polish
polish-06-687-1207228,134,Polish
polish-06-770-1362102,60,Polish
polish-06-789-1387036,698,Polish
polish-07-0009-12429,159,Polish
polish-07-0011-15967,35,Polish
polish-07-0045-70637,176,Polish
polish-07-0183-346596,-91,Polish
polish-07-0243-456352,-1188,Polish
polish-07-0276-511729,517,Polish
polish-07-0280-516027,282.0000000000582,Polish
polish-07-0335-612256,259,Polish
polish-07-0424-774700,-316,Polish
polish-07-0519-921542,-20,Polish
polish-07-0573-1020767,-301,Polish
polish-07-0624-1132281,9,Polish
polish-07-0680-1253268,-220,Polish
polish-07-0700-1296642,-168,Polish
polish-07-0739-1386813,-370,Polish
polish-07-0854-1602979,13,Polish
polish-07-0912-1702662,-2702,Polish
polish-07-0958-1811985,179,Polish
polish-08-020-50490,-1539,Polish
polish-08-035-102116,-1094.0000000000146,Polish
polish-08-059-198231,-655,Polish
polish-08-138-421678,182,Polish
polish-08-212-640898,-1999,Polish
polish-08-238-726358,-1064,Polish
polish-08-273-853785,-3158,Polish
polish-08-290-921685,-1081,Polish
polish-08-354-1122619,-1473,Polish
polish-08-365-1153132,151,Polish
polish-08-368-1162686,-21,Polish
polish-08-427-1303978,451,Polish
polish-09-381-594264,-574,Polish
polish-09-479-732850,745,Polish
polish-10-058-224199,-5722,Polish
polish-10-068-256310,2213,Polish
polish-10-156-570205,-265,Polish
polish-10-299-972477,271,Polish
polish-10-317-1031070,-531.0000000002328,Polish
polish-10-387-1208194,-2610,Polish
polish-10-411-1259585,-19,Polish
polish-10-468-1400946,-2,Polish
polish-10-525-1518087,37,Polish
polish-10-548-1569750,-1150,Polish
polish-10-604-1729620,3670,Polish
polish-10-619-1759820,210,Polish
polish-12-0247-312916,663,Polish
polish-12-0258-326530,-6,Polish
polish-12-0867-1177029,6671,Polish
polish-12-0899-1219426,622,Polish
polish-12-1021-1417925,282,Polish
polish-12-1255-1756525,190,Polish
polish-12-1594-2192545,1466,Polish
polish-12-1663-2269849,-260,Polish
polish-13-0004-20140,350,Polish
polish-13-0006-24320,-190,Polish
polish-13-0008-29300,770,Polish
polish-13-0010-32315,204.99999999999636,Polish
polish-13-0014-41970,590,Polish
polish-13-0017-50170,295,Polish
polish-13-0019-59355,90,Polish
polish-13-0021-62920,1525,Polish
polish-13-0027-73640,70,Polish
polish-13-0030-83395,790,Polish
polish-13-0035-96410,-5890,Polish
polish-13-0047-201430,-165,Polish
polish-13-0049-210500,-329.9999999999709,Polish
polish-13-0052-220755,730,Polish
polish-13-0055-227820,1274.999999999971,Polish
polish-13-0057-236035,739.9999999999709,Polish
polish-13-0059-240625,-145,Polish
polish-13-0076-313685,-170,Polish
polish-13-0084-345860,207,Polish
polish-13-0088-352383,590,Polish
polish-13-0092-378372,142,Polish
polish-13-0096-385571,212,Polish
polish-13-0100-398971,598,Polish
polish-13-0105-413597,609,Polish
polish-13-0108-423220,849,Polish
polish-13-0110-428669,1174,Polish
polish-13-0112-431743,-128,Polish
polish-13-0114-433460,305,Polish
polish-13-0125-456172,575,Polish
polish-13-0139-501185,1489,Polish
polish-13-0141-508044,2310,Polish
polish-13-0158-555499,319,Polish
polish-13-0167-573126,527,Polish
polish-13-0179-605936,-390,Polish
polish-13-0184-618112,-222,Polish
polish-13-0202-688702,3477,Polish
polish-13-0204-693007,1340,Polish
polish-13-0211-718496,623,Polish
polish-13-0214-724792,338,Polish
polish-13-0228-780813,346,Polish
polish-13-0232-792205,67,Polish
polish-13-0234-796275,-655,Polish
polish-13-0241-812999,528,Polish
polish-13-0246-833144,1286,Polish
polish-13-0248-837620,380,Polish
polish-13-0251-849829,532,Polish
polish-13-0253-853260,497,Polish
polish-13-0265-899885,484,Polish
polish-13-0267-903884,713,Polish
polish-13-0269-908052,614,Polish
polish-13-0271-910873,1073,Polish
polish-13-0273-916141,891,Polish
polish-13-0277-932180,-680,Polish
polish-13-0280-953362,3006,Polish
polish-13-0282-957474,-1559,Polish
polish-13-0284-963919,629,Polish
polish-13-0287-970235,1377,Polish
polish-13-0298-1000376,-529,Polish
polish-13-0304-1014352,1089,Polish
polish-13-0306-1018109,451,Polish
polish-13-0310-1026586,376.9999999998836,Polish
polish-13-0336-1098554,545,Polish
polish-13-0338-1103852,1342,Polish
polish-13-0340-1109003,1240,Polish
polish-13-0348-1127153,1191,Polish
polish-13-0353-1149086,776,Polish
polish-13-0355-1154144,633,Polish
polish-13-0358-1160165,2795,Polish
polish-13-0361-1171900,692,Polish
polish-13-0363-1176010,1310,Polish
polish-13-0371-1197005,2505,Polish
polish-13-0374-1204756,196,Polish
polish-13-0386-1264307,2097,Polish
polish-13-0389-1267530,2118,Polish
polish-13-0396-1283411,811,Polish
polish-13-0409-1309649,189,Polish
polish-13-0411-1317533,673,Polish
polish-13-0413-1324700,188,Polish
polish-13-0437-1409959,448,Polish
polish-13-0440-1414761,-239,Polish
polish-13-0442-1421287,377,Polish
polish-13-0446-1432800,787,Polish
polish-13-0471-1545611,951,Polish
polish-13-0476-1557430,269,Polish
polish-13-0482-1567857,647,Polish
polish-13-0487-1598932,-668,Polish
polish-13-0494-1633712,352,Polish
polish-13-0498-1645708,1508,Polish
polish-13-0500-1651059,146,Polish
polish-13-0502-1653511,151,Polish
polish-13-0526-1724300,437,Polish
polish-13-0532-1742687,387,Polish
polish-13-0541-1770807,647,Polish
polish-13-0553-1808011,201,Polish
polish-13-0566-1828805,145,Polish
polish-13-0570-1832035,77,Polish
polish-13-0580-1873855,845,Polish
polish-13-0584-1883000,1489,Polish
polish-13-0592-1900911,551,Polish
polish-13-0598-1931009,98,Polish
polish-13-0606-1962859,359,Polish
polish-13-0616-1997879,709,Polish
polish-13-0618-2001958,26,Polish
polish-13-0625-2024831,31,Polish
polish-13-0632-2044759,1149,Polish
polish-13-0634-2049199,739,Polish
polish-13-0638-2063260,400,Polish
